part,Unnamed: 0,title,date,rating,text
국외소설,394,인간 실격,2021-06-20,4,싸게 구매 좋아요 추천 합니다 좋아요
국외소설,395,인간 실격,2021-06-19,4,책 잘받았습니다. 언능 읽어야겠어요
국외소설,396,인간 실격,2021-06-18,4,배송도 빠르고 내용도 재미있을거 같아요 기대됩니다
국외소설,397,인간 실격,2021-06-11,4,솔직하게 마음을 털어놨으면 어땠을까?
국외소설,398,인간 실격,2021-06-10,4,고전책들을 읽어나가고 있는 중이라 잘 읽었습니다 한 인간의 삶이 머리 속으로 그려질만큼 잘 서술해냈습니다
국외소설,399,인간 실격,2021-06-01,4,정말 좋았습니다. 강추합니다.
국외소설,400,인간 실격,2021-05-21,4,기대한 것만큼 좋았습니다 추천해요
국외소설,401,인간 실격,2021-05-20,4,무엇이 그토록 그대를 힘들게 했는가. 인간 합격의 조건에는 과연 어떠한 것들이 있는가.
국외소설,402,인간 실격,2021-05-17,4,"우울하다 슬프다...
무언가 더럽고 불쾌하다..
그런데도 놓을수 없이 계속 읽게 된다..
마음 한구석 어딘가에 스스로 인정하기 싫은 연민과 공감대가 형성된다..."
국외소설,403,인간 실격,2021-05-11,4,좋은 내용으로 구성되어있습니다
국외소설,404,인간 실격,2021-05-08,4,다자이 오사무의 대표작입니다. 그의 삶을 이해하는 데에 도움이 되네요~
국외소설,405,인간 실격,2021-04-30,4,주인공은 왜 그렇게 될 수 밖에 없었는가를 생각하게 된다.
국외소설,406,인간 실격,2021-04-28,4,재미있습니다. 한 번 읽으면 계속 읽게 됩니다
국외소설,407,인간 실격,2021-04-26,4,어릴때는 잘모르겠던 이제 다시봅니다
국외소설,408,인간 실격,2021-04-26,4,일어로 읽어보고 싶을 만큼 문장이 잘 읽혔고 시간의 흐름도 잘 표현된 것 같아 나름 묵묵하면서도 글 읽는데 재미있었네요
국외소설,409,인간 실격,2021-04-24,4,강추해요~^^ 꼭 읽어보세요 ㅎㅎ
국외소설,410,인간 실격,2021-04-14,4,인간 마음의 불편한 어느 곳까지 건드리는 책. 짧은 소설로 많은 생각을 하게 한다.
국외소설,411,인간 실격,2021-04-07,4,인간실격 다자이오사무
국외소설,412,인간 실격,2021-04-05,4,시간이 많은날 전부 읽을수 있어서 좋아요
국외소설,413,인간 실격,2021-04-04,4,술술 잘만 읽히는 느낌은 아니여서 많이 어려웠지만 정말 책에 밑줄을 많이 그엇던 책!!
국외소설,414,인간 실격,2021-04-03,4,시간날때 틈틈히 읽어봤는데 좋은것 같아요
국외소설,415,인간 실격,2021-03-22,3,초등 딸이 읽어보고싶다 하여 구매했습니다 잘 읽고 있습니다
국외소설,416,인간 실격,2021-03-20,4,재밌엉
국외소설,417,인간 실격,2021-03-19,4,신이라는 허구의 존재조차도 두려움을 느낀다니
국외소설,418,인간 실격,2021-03-18,4,일본에서 이 영화를 보고 관객들의 태도가 너무 진지하여 다시 책으로 봐야 겠다고 생각해서 읽었는데... 인간실격이라는 제목이 이렇게 마음 아프게 느꺼질 수가...
국외소설,419,인간 실격,2021-03-07,4,기대한것보다 훨씬 재미있고 감동있게 읽었습니다.
국외소설,420,인간 실격,2021-03-05,4,"저자의 자전적 소설, 꽤나 읽을만한 책이다."
국외소설,421,인간 실격,2021-02-18,3,직소 수록이 넘 좋아요
국외소설,422,인간 실격,2021-02-06,4,좋아요
국외소설,423,인간 실격,2021-01-30,4,나는 나름 부정적이지도 않지만 긍정적이지도 않다. 하지만 이 책을 보고 정말 부정적인 사람이란 이런거구나. 하고 느꼈다
국외소설,424,인간 실격,2021-01-25,4,"스토리 전개가 너무 너무 탁월해서 재밌었지만, 계속되는 찝찝한 기분. 그리고 엄청난 여운이 남았음."
국외소설,425,인간 실격,2021-01-23,4,많은 생각을 하게 만드는 책이었어요.
국외소설,426,인간 실격,2021-01-19,4,"생각할 것이 자주 생기지만, 그래서 더 좋아요"
국외소설,427,인간 실격,2021-01-18,4,빠른 배송 굿.. 재밋네요..
국외소설,428,인간 실격,2021-01-17,4,좋아요
국외소설,429,인간 실격,2021-01-13,4,"읽는 내내 주인공의 마음이 어떨지 생각하며 공감하며 지금의 저의 삶을 되돌아 볼 수 있었어요. 사람과 사람들 사이의 관계, 나 자신을 바라보는 관점에서 느낄 수 있는 감정들을 만날 수 있어서 좋았습니다. 이 책을 읽으시는 분들께는 다자이 오사무 작가님의 서한집도 추천드립니다. 좀 더 친근하고 실제적인 감정을 만날 수 있어서 너무 좋았습니다."
국외소설,430,인간 실격,2021-01-10,4,재미있게 잘 읽었습니다~
국외소설,431,인간 실격,2021-01-10,4,딸이 읽고싶어했던 책이에요^^ 잘 읽을께요~
국외소설,432,인간 실격,2021-01-07,4,해석이 잘 되어있어요
국외소설,433,인간 실격,2021-01-05,4,좋아요~
국외소설,434,인간 실격,2021-01-05,4,선물해줬는데 좋아합니다
국외소설,435,인간 실격,2021-01-04,2,동생이사달라고해서구매했어요.
국외소설,436,인간 실격,2020-12-30,4,좋습니다.
국외소설,437,인간 실격,2020-12-27,4,찝찝한 느낌이 들지만 명작은 명작이네요
국외소설,438,인간 실격,2020-12-19,4,나와 다른 인간을 들여다 볼 수 있는 흥미로운 책. 잘 알 수는 없어도 이해는 가는 인간이다.
국외소설,439,인간 실격,2020-12-17,4,친구가 추천해줘서 읽어보려고 샀어요 책 밤에 읽는거 좋아하는데 우울할 때 읽지 말래서 낮에 몇장씩 끊어가면서 읽고있네요 좋아요
국외소설,440,인간 실격,2020-12-04,4,재밌어요
국외소설,441,인간 실격,2020-11-28,4,인간의 나약함을 드러낸 엄청난 소설
국외소설,442,인간 실격,2020-11-24,4,"작가의 생이 어느정도 녹아있는 작품.. 얊아서 좋긴 하지만, 무엇보다 한번즘은 읽어두어야 할 책이라고 생각된다."
국외소설,443,인간 실격,2020-11-21,3,"읽기 어렵지는 않았으나, 글에 공감하지는 못했다. 요조는 내면의 세계에 지나치게 몰입한 나머지 객관성을 잃은 채 본인이 창조한 내 안의 괴물에 의해 통째로 흡수되어 버린 것만 같았다. 무엇보다도 이러한 과정을 조금이나마 미화하기 위하여 작품을 출간한 느낌을 지울 수 없어 조금은 불편했다."
국외소설,444,인간 실격,2020-11-17,4,몰입이 너무 잘되어서 쉬지 않고 단숨에 읽었어요. 인간관계에 대해서 조금 더 객관적으로 생각해볼 수 있었고 제 읽기 취향이 뭔지 알 수 있었어요. 퇴폐적이고 약간 전위적인(?) 것을 좋아하시는 분은 재밌게 읽으실 것 같아요
국외소설,445,인간 실격,2020-11-14,4,인간이란 어떤 존재인가 생각해보게 되는 책
국외소설,446,인간 실격,2020-11-10,4,잘읽었습니다 빠른배송감사합니다
국외소설,447,인간 실격,2020-11-08,4,즐겁게 일을 수 있게 만드는 내용
국외소설,448,인간 실격,2020-11-04,4,부끄러움이 많은 생애를 살아왔습니다.
국외소설,449,인간 실격,2020-10-10,4,재밌습니다.
국외소설,450,인간 실격,2020-10-07,2,외로움이 짙은 인간의 내면을 보는 듯.. 쓸쓸함이 책 자체네요
국외소설,451,인간 실격,2020-10-07,4,책에 빠져들게 되면서 책이 어렵다. 여러번 읽어도 좋을거 같은 책이기도하다.
국외소설,452,인간 실격,2020-09-29,4,5번읽었으면 이제 그만 봐도 되겠쥬 이 책은 그냥 작가 자신이다
국외소설,453,인간 실격,2020-09-25,3,다자이 오사무란 작가의 정신세계를 엿볼 수 있는 작품
국외소설,454,인간 실격,2020-09-20,1,제 취향은 아니었어요
국외소설,455,인간 실격,2020-09-17,3,좋은 책입니다 잘 읽었어요
국외소설,456,인간 실격,2020-09-17,4,아직 읽진않았습니다. 기다렺네요
국외소설,457,인간 실격,2020-09-11,4,"재밌게 읽었습니다. 이상의 ""날개""이후 이렇게 곰팡이 핀거 같은 느낌은 오랜만이네요.
어린시절부터 약에 중독 될 때까지.. 현실의 오사무 인생을 잘 섞어 썼네요.
책을 읽고 나는 요조 같은 인간일까.. 요조를 이용하는 친구같은 인간일까.. 등 여러가지 생각하게 하는 책이였습니다."
국외소설,458,인간 실격,2020-09-06,4,다자이 오사무의 명작.. 읽고나면 뭔가 자신을 돌아보게 되면서 회의를 느낍니다.
국외소설,459,인간 실격,2020-09-03,4,상실의 시대가 생각나는 책입니다. 묘사력이 훌륭해요
국외소설,460,인간 실격,2020-08-31,4,대학생아들이 친구에게 추천받아 읽네요~
국외소설,461,인간 실격,2020-08-25,4,좋아요
국외소설,462,인간 실격,2020-08-22,3,책은좋은데 책표지 칼로 그은듯한 흔적들 어쩔..
국외소설,463,인간 실격,2020-08-18,3,재미있어요 좋아용
국외소설,464,인간 실격,2020-08-14,4,좋아요 인생에 도움이 됩니다
국외소설,465,인간 실격,2020-08-07,4,인간실격. 너무 좋아하는 책이라 친구 선물로 주려고 또 구입했습니다.
국외소설,466,인간 실격,2020-08-03,4,시간가는 줄 모르고 읽었어요.
국외소설,467,인간 실격,2020-07-30,1,흠...좋아요
국외소설,468,인간 실격,2020-07-18,4,잘읽을게요
국외소설,469,인간 실격,2020-07-15,4,재밌어요
국외소설,470,인간 실격,2020-07-15,4,"특유의 일본풍 일본작가의 소설느낌이 물씬난다, 번역의 문제인지는 모르겠지만 문장이 너무 길어서 호흡이 힘들 때가 있긴하지만,, 이해에 크게 방해될 정도는 아니였고 오히려 책을 읽으며 이 작가의 가치관과 생각이 점점 이해가 되어서 살짝 무섭기도 했다"
국외소설,471,인간 실격,2020-07-02,4,길지 않는 책이지만 여러 울림을 주네요
국외소설,472,인간 실격,2020-06-29,4,이 책이 읽는 사람으로부터 끌어내는 감정이 신선합니다. 초반부에 느꼈던 어딘지 모를 불쾌한 감정이 때로는 연민과 공감으로 바뀌고 이따금 적나라함에 당혹스럽습니다. 인간이 인간에게 느낄 수 있는 온갖 부정적 감정들이 하나의 인물에게서 나열되어 결코 마음이 편안한 책은 아니지만 그 속에서도 공감의 감정이 발견되는 게 흥미롭습니다. 인간 실격이라는 제목이 타인을 향한 것이 아니라 자신에게로 향한 선언이라는 점도 신선했습니다.
국외소설,473,인간 실격,2020-06-16,4,다자이 오사무가 보여주는 그런 인간상
국외소설,474,인간 실격,2020-06-09,4,감명깊게 읽었습니다~!
국외소설,475,인간 실격,2020-06-04,3,처음에 잘 안읽혀서 3번 시도 끝에 빠져서 읽은 책
국외소설,476,인간 실격,2020-06-01,1,고전이긴 하지만 너무 성차별적 요소가 심하다
국외소설,477,인간 실격,2020-05-31,4,쉽게 잘 읽혀요. 오랜 시간 지나서 다시 읽어도 좋네요.
국외소설,478,인간 실격,2020-05-29,4,재밌습니다
국외소설,479,인간 실격,2020-05-23,3,상처가 많은자의 독백..기대중입니다..
국외소설,480,인간 실격,2020-05-20,4,기대됩니다. 이제야 만나다니
국외소설,481,인간 실격,2020-05-07,1,공감가는 부분들이 정말 많아요 근데 .. 솔직히 자의식 과잉에 찌든 세상에 비관적인사람.. 표현들이 너무 더럽고요... 내용이 너무 더럽네요.. 어둡다기보단 진짜 더러움;; 구매보단 도서관같은데서 빌리는걸 추천..ㅠ 맞아 그렇지..하고 인간(?)에 대해서 적은 부분엔 공감가는 부분은 많았음.
국외소설,482,인간 실격,2020-05-01,3,잘읽혀요
국외소설,483,인간 실격,2020-04-24,4,수기는 처음 읽어보는데 유명한 책인만큼 잘 읽히고 많은 생각이 들더라고요 꼭 추천해요
국외소설,484,인간 실격,2020-04-23,4,"처음에 그림에 이끌려서 구매하게 되었습니다 해석인지, 작가체때문인지 읽는흐름이살짝아쉽지만 그래도흥미롭게읽고있습니다"
국외소설,485,인간 실격,2020-04-17,4,유익해요
국외소설,486,인간 실격,2020-04-16,4,쓸쓸한 주인공.. 꿋꿋한웃음 뒤에 외로움.. 아렸다..
국외소설,487,인간 실격,2020-04-13,4,다들 읽어봤으면 좋겠어요
국외소설,488,인간 실격,2020-04-07,4,다자이 오사무의 소설화한 자전
국외소설,489,인간 실격,2020-04-07,4,좋습니다.
국외소설,490,인간 실격,2020-04-02,4,"전부터 궁금했던 책이예요, 재밌게 읽고있습니다."
국외소설,491,인간 실격,2020-03-31,4,천재 작가 광기 작가
국외소설,492,인간 실격,2020-03-25,4,좋아요
국외소설,493,인간 실격,2020-03-25,4,재밌습니다!!
국외소설,494,인간 실격,2020-03-24,4,좋아요
국외소설,495,인간 실격,2020-03-19,3,달이아름답다 애니보고 꽃힘
국외소설,496,인간 실격,2020-03-18,4,읽어보고 싶었던 책입니다.
국외소설,497,인간 실격,2020-03-10,4,한없이 빠져드는 자기 연민의 함정 다른 이를 즐겁게 하기 위해 끝없이 피에로가 되어야 했던 남자 한번이라도 사랑할 수 있었다면 다른 이의 사랑을 믿었다면........
국외소설,498,인간 실격,2020-03-07,4,잘읽힙니다. 시간이 아깝지 않은 책입니다
국외소설,499,인간 실격,2020-03-05,4,어떤 충격을 선사할지..
국외소설,500,인간 실격,2020-03-03,4,인간의 본질에 대하여 생각하게 하는 책이었어요!
국외소설,501,인간 실격,2020-02-29,4,익살도 하나의 삶의 방식
국외소설,502,인간 실격,2020-02-29,4,씁쓸한데 괜찮아요
국외소설,503,인간 실격,2020-02-24,4,좋아요
국외소설,504,인간 실격,2020-02-23,1,진짜 인간실격자가 득세하는 세상
국외소설,505,인간 실격,2020-02-22,4,기대기대
국외소설,506,인간 실격,2020-02-21,4,인간에 대해서 생각해 보게 되는 글이에요
국외소설,507,인간 실격,2020-02-20,4,기대됩니다
국외소설,508,인간 실격,2020-02-16,4,난해하지만 정말 다자이 오사무의 대표작답다
국외소설,509,인간 실격,2020-02-01,4,인간에 대해 다시 한 번 생각해볼 수 있었던 좋은 책.
국외소설,510,인간 실격,2020-02-01,4,소설인 '인간실격'에는 이름만 바꾼 다자이 오사무의 자서전이라 봐도 무방하다. 그의 비극적인 삶과 그 삶을 가져온 세상에 대한 그의 인식이 이 책에는 잘 스며있어 그저 울고싶을 뿐이였다.
국외소설,511,인간 실격,2020-01-27,4,작가의 삶이 투영된 작품이네요
국외소설,512,인간 실격,2020-01-20,4,재미있어요.
국외소설,513,인간 실격,2020-01-17,4,날돌아볼수있는책
국외소설,514,"어느 날, 내 죽음에 네가 들어왔다",2022-06-20,1,읽히기는 잘 읽힘 생각보다 내용 진전없고 지루함. 표지에 속음...-.- 밑에 리뷰처럼 자살하려는 여고생이 사랑하기 시작하면서 자살을 안하게 되는 뭐 그런내용인데 일본갬성 이해못하는건 아니지만 별로 재미가 없음...애매함..
국외소설,515,"어느 날, 내 죽음에 네가 들어왔다",2022-05-15,4,표지도 너무 예쁘고 내용도 너무 재밌다
국외소설,516,"어느 날, 내 죽음에 네가 들어왔다",2022-09-03,4,표지가 이쁘고 시쳇말로 감성 있네요
국외소설,517,"어느 날, 내 죽음에 네가 들어왔다",2022-09-01,4,정말 잘 받았습니다 ㅎ 감사합니다
국외소설,518,"어느 날, 내 죽음에 네가 들어왔다",2022-08-31,4,비닐포장을 한번 더 해서 너무 깔끔하네요 아직 읽어보진 않았지만 재미있다고 친구가 말했어요
국외소설,519,"어느 날, 내 죽음에 네가 들어왔다",2022-08-29,4,일본 감성 사랑 소설입니다.
국외소설,520,"어느 날, 내 죽음에 네가 들어왔다",2022-08-26,4,재미있게 읽고 작가님 책 또 다시 구매해 읽습니다ㅡ
국외소설,521,"어느 날, 내 죽음에 네가 들어왔다",2022-08-22,4,그저그런 그냥 사랑이야기. 하지만 나름의 반전도 있고 나쁘지않은 작품이란 생각이 들었다.
국외소설,522,"어느 날, 내 죽음에 네가 들어왔다",2022-08-19,4,일본감성의 연애소설???
국외소설,523,"어느 날, 내 죽음에 네가 들어왔다",2022-08-14,4,재밌어요 가독성도 좋고 책장이 잘넘어가네요
국외소설,524,"어느 날, 내 죽음에 네가 들어왔다",2022-08-11,4,재미있게 잘 읽었습니다.
국외소설,525,"어느 날, 내 죽음에 네가 들어왔다",2022-08-05,4,정말 재미있어요 !
국외소설,526,"어느 날, 내 죽음에 네가 들어왔다",2022-08-05,4,너무 재미있게 잘읽었습니딘
국외소설,527,"어느 날, 내 죽음에 네가 들어왔다",2022-08-04,4,표지에 홀려샀는데 내용도 재밌게 잘 읽었어요~
국외소설,528,"어느 날, 내 죽음에 네가 들어왔다",2022-07-26,4,내용이 알짜고 좋아요
국외소설,529,"어느 날, 내 죽음에 네가 들어왔다",2022-07-20,4,재미있지만 일본 특유의 로맨스 느낌이 매우 많이 납니다..
국외소설,530,"어느 날, 내 죽음에 네가 들어왔다",2022-07-18,3,드라마 보는 것 같았고 가끔 소설 속 장면이 생각 날때가 있다. 잘 읽혀요
국외소설,531,"어느 날, 내 죽음에 네가 들어왔다",2022-07-17,3,일본 특유 감성의 로맨스 소설.. 잘 읽히고 신박한 주제지만 결말이 조금 아쉽다.. 평소에도 일본 감성의 로맨스물을 좋아하는 편이라 나름 재미있게 읽었던 것 같다.
국외소설,532,"어느 날, 내 죽음에 네가 들어왔다",2022-07-17,4,좋은 소재를 토대로 완벽한 책을 만드셨네요. 정말 잘 읽힙니다.
국외소설,533,"어느 날, 내 죽음에 네가 들어왔다",2022-07-16,4,원래 이런류의 소설은 안좋아했는데 재밌어서 보여서 한번 사봤어여
국외소설,534,"어느 날, 내 죽음에 네가 들어왔다",2022-07-09,4,표지도 예쁘고 내용도 기대됩니다
국외소설,535,"어느 날, 내 죽음에 네가 들어왔다",2022-07-09,4,재밌는 소재를 재밌게 풀어낸 소설이네요
국외소설,536,"어느 날, 내 죽음에 네가 들어왔다",2022-07-07,4,읽다보면 어느정도 예상은 되지만 좋았어요
국외소설,537,"어느 날, 내 죽음에 네가 들어왔다",2022-07-05,2,제목에 혹해서 구매했는데 저는 별로였어요 읽는게 힘들어서 도중에 안읽으려했는데 결말이 궁금해서 끝까지 읽었더니 뻔한결말;; 중학생이랑 성인이랑에서부터 별로네요
국외소설,538,"어느 날, 내 죽음에 네가 들어왔다",2022-07-05,4,재미있게 잘 읽었어요...
국외소설,539,"어느 날, 내 죽음에 네가 들어왔다",2022-06-28,4,재미있고 술술 읽어진다고 하네요
국외소설,540,"어느 날, 내 죽음에 네가 들어왔다",2022-06-27,4,책을 원래 끝까지 잘 못읽는데… 잘읽고있어용
국외소설,541,"어느 날, 내 죽음에 네가 들어왔다",2022-06-23,3,흥미롭고 금방 읽을수 있을 만큼 재밌어요
국외소설,542,"어느 날, 내 죽음에 네가 들어왔다",2022-06-23,4,좋다. 읽을만 하다
국외소설,543,"어느 날, 내 죽음에 네가 들어왔다",2022-06-19,4,자살을 원하던 사람이 사랑하기 시작하면서 변화하는 이야기
국외소설,544,"어느 날, 내 죽음에 네가 들어왔다",2022-06-15,4,잘읽혀요 잘 봤어요
국외소설,545,"어느 날, 내 죽음에 네가 들어왔다",2022-06-15,4,가족들이 다 읽었어요
국외소설,546,"어느 날, 내 죽음에 네가 들어왔다",2022-06-13,4,일본 이야기의 감성에 대한 거부감만 없다면 누구나 재미있게 읽을 수 있는 작품
국외소설,547,"어느 날, 내 죽음에 네가 들어왔다",2022-06-12,4,기대됩니다. 좋을 것 같아요
국외소설,548,"어느 날, 내 죽음에 네가 들어왔다",2022-06-08,3,나쁘지않네요 볼만하네요.
국외소설,549,"어느 날, 내 죽음에 네가 들어왔다",2022-06-06,3,전형저긴 일본감성 ㅎㅎ
국외소설,550,"어느 날, 내 죽음에 네가 들어왔다",2022-06-06,4,책도 예쁘고 재밌었어요~~
국외소설,551,"어느 날, 내 죽음에 네가 들어왔다",2022-06-05,3,"읽을 수록 뒤가 궁금하긴해요. 결말이 생각보다 단순했지만, 삶과 죽음도 결국 단순한거니까요."
국외소설,552,"어느 날, 내 죽음에 네가 들어왔다",2022-06-04,4,잘받았습니다.....
국외소설,553,"어느 날, 내 죽음에 네가 들어왔다",2022-06-03,3,생각보다 재미있게 봤어요
국외소설,554,"어느 날, 내 죽음에 네가 들어왔다",2022-06-03,4,광고 보고 구매했습니다! 실망하지 않길ㅠㅠ
국외소설,555,"어느 날, 내 죽음에 네가 들어왔다",2022-06-03,4,잘 읽혀서 좋습니다.
국외소설,556,"어느 날, 내 죽음에 네가 들어왔다",2022-05-28,4,좋아요 좋아요 좋아요
국외소설,557,"어느 날, 내 죽음에 네가 들어왔다",2022-05-27,3,시간 보내기엔 괜찮음
국외소설,558,"어느 날, 내 죽음에 네가 들어왔다",2022-05-25,4,좋은책 잘 구매했어요
국외소설,559,"어느 날, 내 죽음에 네가 들어왔다",2022-05-24,4,"재밌게 잘 읽었어요
다른분들에게 추천해요"
국외소설,560,"어느 날, 내 죽음에 네가 들어왔다",2022-05-24,4,재미있게 잘 읽을수 있어요.빠른배송도 좋아요
국외소설,561,"어느 날, 내 죽음에 네가 들어왔다",2022-05-22,4,정말 재밌어요 추천드려요 ㅎㅎ
국외소설,562,"어느 날, 내 죽음에 네가 들어왔다",2022-05-21,4,시간 날때 읽고 있어요^^
국외소설,563,"어느 날, 내 죽음에 네가 들어왔다",2022-05-19,4,물건이 빠르고 안전하게 와서 정말 좋네요. 꼭 한번 읽어보고싶었던 책이었는데 정말 기대가되네요.
국외소설,564,"어느 날, 내 죽음에 네가 들어왔다",2022-05-18,4,책 소개 읽어보고 궁금해서 구매했습니다~
국외소설,565,테라피스트,2022-02-16,4,좋아요 스릴러라서 재밌어요
국외소설,566,테라피스트,2022-02-15,4,믿고본다 비하인드도어의 그 충격을 잊을 수 없다
국외소설,567,테라피스트,2022-02-08,4,평소에 작가님 다른 책들을 재밌게 읽어서 구매했어요~
국외소설,568,테라피스트,2022-02-07,4,보고싶었어요 기대되요
국외소설,569,테라피스트,2022-02-03,4,긴장감 속에서 계속 읽어 내려 갑니다.
국외소설,570,테라피스트,2022-02-02,4,스릴의 정말 최고봉
국외소설,571,테라피스트,2022-01-04,4,믿고보는작가라 기대되는 신작입니다..ㅎㅎ
국외소설,572,테라피스트,2021-12-17,4,패리스 작가만의 서늘한 서스펜스
국외소설,573,테라피스트,2021-12-15,4,읽자마자 술술 읽힙니다.
국외소설,574,테라피스트,2021-12-15,4,작가님 책 다 좋아해서 기대됩니다
국외소설,575,테라피스트,2022-04-18,4,통쾌한 반전을 기대해봅니다
국외소설,576,테라피스트,2022-04-17,4,재미있습니다 처음부터 끝까지 집중해서 읽을 수 있어요 신성한 소재입니다
국외소설,577,테라피스트,2022-04-16,3,기대했던 만큼 재미는 아니지만 킬링타임 용
국외소설,578,테라피스트,2022-04-15,4,심리의 세세한 부분까지 잘 표현한 흥미로운 소설입니다. 조여오는 압박감이 있어요
국외소설,579,테라피스트,2022-04-15,4,재밌게 읽고 있습니다.
국외소설,580,테라피스트,2022-04-13,4,배송도 빠르고 좋아요.재밌게 읽을거 같아요
국외소설,581,테라피스트,2022-04-04,4,읽기 시작해서 하루에 다 읽었네요. 추천합니다.
국외소설,582,테라피스트,2022-03-23,4,시간 순삭이에요~^^
국외소설,583,테라피스트,2022-02-22,1,교보문고 진짜 최악 배송은 한달만에 오고 한달동안 문의글에 답도 없고 대기업이 왜이래요? 다른곳으로 갈아탑니다
국외소설,584,테라피스트,2022-02-06,4,음…. 재밌긴 했지만 첫 작품을 능가하는 게 없네ㅠㅠ 예상못한 반전이긴한데 급한 마무리에 약간 억지스럽달까?
국외소설,585,테라피스트,2022-01-18,3,아직 안읽어보았지만 기대 되네요 ㅎㅎ
국외소설,586,테라피스트,2021-12-24,4,출간된 책은 다 사서 읽고있어요 이책도 기대됩니나
국외소설,587,테라피스트,2022-08-29,4,재밌게 읽었습니다.
국외소설,588,테라피스트,2022-08-29,4,책을 놓을수가 없어요 재미있어요
국외소설,589,테라피스트,2022-08-29,4,책을 놓을수가 없어요
국외소설,590,테라피스트,2022-08-25,3,제미있고 흥미로운 소설으에요
국외소설,591,테라피스트,2022-08-24,4,"어릴때 이후로 책을 처음 읽는데 스릴러라 조금 무섭네요
그래도 그다음이 어떻게 될까 궁금해서 계속 읽게 돼요
아쉬운점은 유명한책같아서 샀는데 308쪽에 오타가있네요.. 수정이 왜 안됐을까요"
국외소설,592,테라피스트,2022-08-23,4,미스테리 장르 너무 재밌어요
국외소설,593,테라피스트,2022-08-23,4,저는 몰입해서 아주 재미있게 읽었습니다^^
국외소설,594,테라피스트,2022-08-22,3,8화부터 재밌어집니다! 흥미진진!!
국외소설,595,테라피스트,2022-08-21,4,잼있게 잘읽고있습니다
국외소설,596,테라피스트,2022-08-17,3,마지막까지 몰입감있게 잘 읽었습니다
국외소설,597,테라피스트,2022-08-17,4,잘 읽히고 재미있어요.
국외소설,598,테라피스트,2022-08-16,4,읽으면서 추리해나가는게 좋아요.
국외소설,599,테라피스트,2022-08-16,4,책의 몰입력이 너무 좋아서 읽기 시작한 그 날 완독했네요 너무 재밌게 잘 읽었습니다
국외소설,600,테라피스트,2022-08-08,4,재미있어서 순식간에 읽었어요
국외소설,601,테라피스트,2022-08-06,4,아이와 함께 읽어보려고 사봤어요
국외소설,602,테라피스트,2022-08-05,4,굳11111111111
국외소설,603,테라피스트,2022-08-05,4,뒷이야기기 궁금해서 계속 읽었어요
국외소설,604,테라피스트,2022-08-04,4,이 책 작가님의 다른 책인 비하인드 도어를 읽고나서 작가님의 다른 책도 읽어보고 싶어서 구매했어요~~ 역시는 역시.. 너무 잘 읽히고 정말 재밌어요☺️
국외소설,605,테라피스트,2022-07-28,4,읽으면 읽을수록 책에 등장하는 모든 사람을 의심하게 되요 엔딩으로 갈수록 점점 흥미진진하고 술술 읽혀요 너무 재미있습니다 강추!!!!!
국외소설,606,테라피스트,2022-07-25,3,광고를 잘해서 구매해봤습니다. 예측이 가능한 정도
국외소설,607,테라피스트,2022-07-24,3,역시 B.A패리스!!
국외소설,608,테라피스트,2022-07-17,4,"《비하인드 도어》, 《브레이크 다운》을 너무 재미있게 읽어서 《브링 미 백》, 《딜레마》는 의리로 읽었는데 《테라피스트》는 제 B.A. Paris 책 5권 중 3번째로 재미있게 읽었습니다."
국외소설,609,테라피스트,2022-07-16,4,작가님의 다른 책들처럼 재밌어요
국외소설,610,테라피스트,2022-07-10,4,너무나 좋아하는 작가 이번에도 재밌었어요
국외소설,611,테라피스트,2022-07-09,3,반전이 있어서 재밌어요
국외소설,612,테라피스트,2022-07-09,4,평소 좋아하는 작가 책이라 믿고 구매했습니다 재미있게 읽었어요
국외소설,613,테라피스트,2022-07-06,4,재밌게 잘 읽겠습니다.
국외소설,614,테라피스트,2022-07-04,4,일상 속에서 공포를 느끼는게 얼마나 두려운지 읽는내내 궁금증에 한번에 끝까지 다 읽게 되었습니다 반전 대박...
국외소설,615,테라피스트,2022-07-03,4,너무 재밌게 잘 읽었어요!!!
국외소설,616,테라피스트,2022-07-01,4,생각보다 기대이상입니다.
국외소설,617,테라피스트,2022-06-30,4,주인공이 살짝 이해가 안 되는 부분도 있었지만 전체적으로 몰입감있고 재밌어요.
국외소설,618,테라피스트,2022-06-28,4,결말이 궁금해서 계속 읽게되요!
국외소설,619,테라피스트,2022-06-20,4,추천 받았는데 너무 재밌게 잘 읽었습니다
국외소설,620,테라피스트,2022-06-18,4,좋아요. 아주 잘 읽혀요
국외소설,621,테라피스트,2022-06-14,3,"이 책을 같이 구입한 친구가 떠올라서 자주 읽게되는 책,,"
국외소설,622,테라피스트,2022-06-13,4,나름 반전도 있구요. 재미있습니다
국외소설,623,테라피스트,2022-06-11,3,정말 술술 읽혀요
국외소설,624,테라피스트,2022-06-11,4,처음 보는데요 아주 재미있게 하루만에 다 읽었어요 매우 잼있고 흥미로운.책이었습니다 추천합니다 좋아요
국외소설,625,테라피스트,2022-06-09,3,읽고싶었던책이었는데 ... 잘읽었어요
국외소설,626,테라피스트,2022-06-08,4,잘 읽었습니다.^^
국외소설,627,테라피스트,2022-06-03,4,재미있어서 순식간에 읽었어요
국외소설,628,테라피스트,2022-06-02,4,심리 묘사기 뛰어난 스릴러 책!
