id	document	label
2625	정말 재밌게 읽었습니다. 추천해요.	1
698	스토리도 탄탄하고 감동적이여서 추천합니다~	1
3523	시간 가는 줄 모르고 읽었습니다. 모든 분들께 꼭 추천드리고 싶은 책입니다!	1
2702	히가시노게이고 작품은 역시 재미있습니다! 여러분도 꼭 읽어보시면 좋을꺼같아요♥	1
2491	재미있게 읽었어요~~!!	1
485	영화보다 원작이 더 좋은거같아요~	1
1137	재미 있습니다	1
3112	작가의 역량이 느껴지는 작품입니다	1
3425	몰입이 잘되어 정말 빨리 읽은 책	1
2786	잘읽을게요 너무 기대되요	1
2114	겨울철 따뜻한 이불 속에 있는 듯한 느낌의 책이었습니다.	1
1896	중간부터는약간지루하긴했으나...신선한소재에잘읽었습니다	1
2930	산지 좀 됐는데 이제 읽고있는데 넘 재밌네요~ㅎㅎㅎ	1
3189	눈물 머금게하는 따스한책이네요...^^	1
2439	재밌으면서도 가슴이 찡해지는 구절이 많네요. 잘 읽힙니다 ㅎㅎ	1
25	시간 가는줄 모르고 읽었습니다 그만봐야지 하면서도 덮지 못하고 계속 읽게될만큼 정말 재밌게 봤습니다	1
2001	감동적인 책입니다. 꼭 읽어봐야 할 책이에요.	1
102	2년전에 읽고 다시 구매했어요 감동적이에욪	1
629	꼭봐야하는책이에요	1
1472	읽어볼 만한 책입니다.	1
262	밤새고 싶을때 이 책 펼치시면 됨^^	1
1389	잘읽었습니다 재미있네요ㅎ	0
993	재밌어요!!! 흥미진진	0
1853	기대되는 소설입니다	1
3269	읽기 시작했는데 몰입력이 좋아요!!!	1
2773	책을 좋아하는 딸에게 선물했어요	1
3333	술술 잘 읽히고 추천하고 싶은 소설책입니다.	1
1562	히가시노 게이고 작가의 책은 대체로 분위기가 너무 무겁고 음울해서 안 읽었었는데 이 책은 훈훈하고 감동적이라 좋았습니다. 새해 첫 책 잘 읽었습니다.	1
1696	베스트 셀러에는 다 이유가 있다	1
9	마음이 따뜻해져요	1
1773	소재와 흐름에 3개. 일본사회상이 드러나있는 것이지만 돈이 필요한 여성이 하는 일이 구시대	0
1067	감동적이에요	1
364	추천합니다.	1
3471	최고의책인거같아요~~뭔가깊게생각하게만드는책~감동있게잘읽었습니다~지인들에게선물할려구요	1
1714	끝까지 잘 읽히고 재미있는 소설입니다	1
1014	잔잔한 여운을 주는 좋은 책이에요~	1
401	읽고싶엇던책이라 받자마자 술술~~읽는중	1
2652	재미로 읽을 만한 책	1
3597	재미있게 잘 읽었습니다. 누구에게나 쉽게 권해줄수 있는 감동적인 책이네요.	1
1540	히가시노 게이고 답지 않은 내용이지만 정말 오랫동안 베스트셀러가 될 만한 책입니다. 굿굿!!	0
2147	너무나도 사랑하는 책	1
499	읽어보고 싶어요	1
2166	이제 제 최애 책, 인생 책이 될것같네요 넘 꿀잼ㅎㅎㅎ 강.추합니다!!!	1
2823	선물같은 책이네요. 재미있게 읽었어요.^	1
1234	시간 가는 줄 모르고 읽는 내내 흥미진진한 책입니다. 정말 잘 읽혀요. 재미도 있고 훈훈한 감동도 있고 좋으네요. 영화보다 앞서 원작이 궁금해서 구입했는데 굿입니다.	1
39	자녀방학숙제용으로 구입했습니다	1
2542	배송 어마어마하게 빨라요ㅎㅎ 이렇게 한정판으로 구매하게 되서 기분 좋습니다!!	1
2470	기대가 커서인지 중반까지 봤는데 기대보다 별로입니다.. 아이는 좋아했으면 하는 바램입니다.	1
865	두꺼운 두께에 비해 술술 읽히고 마음이 따뜻해지는 이야기들이 모여있네요.	1
1607	역시 좋아요 히가시노 게이고 책은 소장가치도 좋아요 부모님한테 선물 드렸더니 정말 좋아하시네요	1
346	맘을 비우면서 읽어볼만한 책	1
2137	정말 외로울때마다 힐링용으로 잘 보고있어요!	1
3241	너무 재미있어요~!! 시간가는줄 모르고 단번에 읽었습니다	1
2546	원래 장바구니에 넣어놨었는데 100만부 기념판으로 사게 됐네요 기대됩니다	1
386	히가시노 게이고 장편소설 중 제가 처음으로 선택한 책이었으나 페이지 수가 무색할 정도로 잘읽히는 책이었습니다. 소설이지만 현재에 빗대어 생각하게 하는 책이었습니다.	1
3448	내가 읽은 책들 중 최고였다. 히가시노게이고는 정말 천재인것같다.	1
2277	이야기가 궁금해서 계속 읽게되는 책이예요	1
788	이야기속에 빠져들어요. 나라면 어떻게 할까 생각도 하게 하고	1
208	누군가 내 말에 귀기울여 주기를 바란다면 읽기 좋은 책.	1
2404	보고 있는 것만으로도 마음이 따뜻해지는 소설입니다.	1
1054	영화를 보기전에 읽어보리라는 마음으로 시작한 첫 페이지. 여느 일본 소설처럼 술술 읽혔던. 그리고 빈 페이지 대한 여운이 남았던. 나미야 잡화점의 기적	1
3569	이책을 읽고 히가시노 게이고의 팬이 되었어요~ 다른책도 구매하러 갑니다^^	1
521	그냥 작가의 상상력이 재밌는 작품	1
1070	감동그자체입니다	1
2684	그냥 읽기 시작했는데 그냥 빠져 버렸네요	1
49	좋아요. 잘 읽겠습니다.	1
2875	괜히 베스트셀러. 스테디셀러가 아니에요~^^	1
670	너무너무 재미있게 읽었어요	0
1965	읽는내내 시간이 어떻게 갔는지..모르겠어요ㅜㅜ	1
770	히가시노 게이고 소설 중 최고라고 생각합니다.	1
1655	책테기 극복하기 좋은. 책	1
699	쉽게 잘 읽혀요	0
2606	힐링되는책 잔잔히감동도 맘도따뜻해지는 책이예요!	1
1415	재밌어요~^^	1
294	제 인생책입니다. 추리물을 별로 좋아하지 않아서 작가의 책을 읽지 않았었는데 친구의 추천으로 읽게 되었습니다. 여운이 오래 남는 잔잔한 책인 것 같아요. 강추드립니다.	1
3253	매력적인책으로 뒤의.내용이 궁금해 계속 읽었오요	1
895	오랫만에 감성을 느껴봅니다 나에게도 이런 감성이 있었나!	1
2935	재밌어요!! 작가님책들을 전부 살인 추리로 읽다보니 이렇게 잔잔히 흘러가는책을보니좋네요!!	1
1326	재미있게 단숨에 읽혀집니다.	1
2531	흥미롭네요	1
984	꼭 보세요.좋아요.	1
3204	읽고 너무 좋아서 친구에게도 선물합니다~	1
1113	잘읽혀요~	0
632	반전도 있고 한번 읽으면 끝까지 읽게만드는 마력이 있네요 재미있게 잘봤습니다	1
2656	술술 읽히는 책	1
213	히가시노게이고의글은믿고읽을수있는책이란생각이항상든다 쉽게편하게잘읽을수있는책	1
1610	정말 재밌게 잘 읽었습니다. 최근에 읽은 책 중에 단언 최고입니다. 치밀하게 짜여진 스토리에 감탄하지 않을 수 없었습니다.	1
2482	이책을 읽는 시간, 시간은 흐르고 마음은 운다. 그것은 무엇일까	1
1288	출간된 지 5년이 되도록 베스트셀러 목록에 짱 박혀있는 이유를 읽고 나서야 알았음.꿀잼	1
2044	우째, 책에서 날카로움 대신 따스함을 찾게 되었는지.... 그러나 괜찮음	1
3546	정말 재밌는 책인거 같아요	1
2927	재미있고 김동적인 책. 오늘 하루만에 다 읽었습니다.	1
2674	곧 개봉하는 영화도 굉장히 기대 됩니다.	1
199	감사합니다	1
2946	재미있어요. 근데 남는건 별로 지만 그래도 강추!	1
2797	일본작품은 처음인데 너무 감동하고 소장하고 싶은책 인간의 인생전반에 걸친 진지한 사고	1
2651	믿고보는 작가 히가시노 게이고!! 재미있어요!!	1
2009	책 읽고 감동받았습니다. 너무 재미있고 아직도 책의여운이남아있네요^^	1
2474	책 디자인적으로 소장가치가 있다.	1
2321	신비로운 잡화점을 통한 자아찾기에 술술 읽히는 신비로움이 충만합니다.	1
3498	히가시노게이고소설은 거의다읽어보는편인데 이번엔 좀 색다르면서도 따듯한 내용에 감동받았습니다	1
1443	아름다운 글 덕분에 마음이 따뜻해졌습니다. 히가시노게이고 글 많이 접해보지는 못했지만, 정말 즐겁게 읽었네요.	1
3422	한번 잡으면 계속 읽게 되는 책. 재미있게 잘 읽었습니다	1
2285	영화로 먼저 접하고 읽게 되었는데 잼있어요	1
224	잘 읽혀요 :)	1
1900	기대됩니다. 잘 읽겠습니다.	1
524	잘 읽힙니다	0
230	좋아요 !!!	1
2555	금방금방 읽혀서 좋아요 역시 믿고 보는 히가시노 게이고 책!	1
2793	책사고 5시간만에 다 읽었다. 재미에 감동까지~	1
1652	술술 읽히고 재밌습니다	1
2441	너무 좋았어요 이제라도 접할 수 있어 감사합니다	1
3297	감동있게 읽었어요 추천합니다^^	1
1094	영화가이번에개봉해서미리읽어보려고샀는데생각했던것보다훨씬재밌네요����	1
1214	첨에 두꺼워서 놀랬는데 금장 읽었네요... 한번 다시 읽어봐야 겠어요<	1
3600	감동도 있고 재미도 있고 ^^누군가에게 선물하기 좋은 책입니다.	1
1681	잘 봤습니다!!	1
2243	그냥 쓱 잘 읽혀요. 저에게는 딱 그 정도였던 책.	0
584	옴청 힐링되네요	1
2323	이야기에 푹빠져 두꺼운 책임에도 술술 읽었어요	1
1376	내용이 너무 좋고 따뜻한 책♡	1
1124	주변에서 워낙 추천해서 읽게 됐는데..재미있습니다.^^왜 베스트 셀러인지 알 것 같아요.^^	1
829	완독 후에도 아련한 감동이 남습니다	1
3595	처음부터 끝까지 재미있고 흥미진진해서 넘 좋았어요!	1
2025	편견 가지고 읽었는데 감동이네요. 잘 봈어요.	1
2066	정말정말 보고싶은책	1
3590	아무생각없이 산 책인데 정말 넘 감동적이네요~감사합니다~	1
822	책도 예쁘고 내용도 따뜻해요	1
1929	첫 이북 구매 도서였습니다. 스토리 흐름도 재밌고 볼만합니다^^	1
1250	상상력이 풍부한 책입니다	1
1743	읽은 이 책을 나는 굳이 또 샀다. 게이고의 책에는 중독성이 있다.	1
1205	재밌어요ㅡ	1
824	"이번에 새로 특별한정판으로 나온 책의 디자인이 너무 이쁩니다.
소장가치 업업!! ㅎㅎ"	1
2872	읽어보고 싶었던 책이에요 기대되네요	1
399	선물하려고 구매하였습니다.	1
2602	자기개발도서에만빠져지내다가 우연히보게된소설. 두께에헉.했지만 정말술술눈깜짝할새읽게됨	1
1665	좋습니다. 잔잔한 느낌	1
2876	처음부터 마지막까지 재밌는책이네요	1
3342	왜 인기가 많은지 알겠네요	1
3522	앞으로도 좋은책 기대 많이 하겠습니다.	1
892	베셀은 베셀의 이유가 있네요..	1
748	겁나 잼있음	1
2096	재미와 감동! 강추합니다	1
2369	짜임새잇고 나름 교훈도 잇고..	0
38	많은 이들이 추천하고 읽은 책에는 다 이유가 있는 것 같습니다. 웬만한 흔하디 흔한 자기개발서들 보다 더 도움이 되었던 것 같네요. 추천합니다!	1
3499	재미있게 잘 읽었읍니다.	1
1576	너무나 유명한책. 드디어 구입. 기대되요 ^^	1
1894	재미 있을것 같네요 기대 만땅	1
1781	꾸준히 베스트셀러에 있어 기대되는 책이에요	1
2174	에디션 책이 나와서 바로 샀네요^^ 예쁩니다	1
1606	읽는내내 마음이 따듯해지고 맘이 편해지는 느낌이였어요 책읽는동안은 걱정이나 스트레스레스에서 벗어나는기분이였어요	1
1646	도서관에서 읽고 소장하려고 사버렸네요 여운이많이남는책입니다..	1
2346	여운이 남네요	1
2604	즐겁게 읽고 있습니다.	1
1768	기적같은 이야기	1
3442	늦게구매한 책.. 나미야 잡화점의 기적.. 색다른 느낌의 책입니다. !! 작가도 좋아하구요	1
751	줄거리나 어휘가 어렵지 않아 쉽게 읽힙니다. 킬링타임용으로 제격인 것 같네요.	1
373	굿굿 좋아요 대박 좋아요	1
1162	따뜻하고 흥미로운 책이네요	1
2785	다소 유치하기도 하고 억지스럽기도 하지만 따뜻함과 감동이 있는 어른들을 위한 동화같은 소설	0
3245	마음이 따뜻해집니다. 간만에 괜찮은 작품!	1
2276	읽을수록 빠져들어요ㅎ 왜 베스트셀러인지 알듯~~♡♡	1
2509	선물용으로 구매하였습니다. 잘 보겠습니다.	1
2869	처음부터 끝까지 따뜻했어요	1
2162	신선하고 매력적인 책	1
1092	재밌습니다!!!	1
1147	재밌을까요?	0
295	역시 스테디 셀러 답게 재미있습니다.	1
3262	제 돈으로 사서 처음 읽어 보는 책인데 추천 받아서 사서 매우 기대되요 !!	1
978	영화가 개봉했다는 서식에 책을 사서 읽었다.	1
260	재미와 감동.	1
159	너무 재미있게 잘 읽었어요!!!	1
1153	왜 히가시노 작가의 대표작인지 알겠네요~ 곧 개봉할 영화도 기대됩니다ㅎ	1
1762	잔잔한 감동도 있군요.	1
3178	믿고보는 작가님의책	1
971	재밌게 잘읽었어요!	1
3360	정말 즐겁게 읽었습니다~~ 히가시노 게이고란 작가의 글을 좋아하게 만든 책입니다	1
3198	일본소설은 뭔가 느슨한 것 같지만 보면 볼수록 빠져드는 매력이 있는 것 같다.	1
3120	두께감이 있지만 술술 읽히는 책!	1
2568	읽을 수록 위로받는 느낌이 들게해준 책이라, 한번에 읽어버렸습니다.	1
846	어렵지 않은 주제. 술술 잘 읽히며 많은 생각을 하게되는 책입니다	1
2105	첫 챕터부터 흥미롭네~~ 더 읽어봐야지!	1
1498	선물하고 싶은	1
3386	한숨에 바로 읽어버리는 책 ~ 너무 재밌어요	1
2408	크리스마스 또는 연말 선물로 정말 추천합니다.	1
2886	신선하고 감동적임	1
2965	가볍지만 잔잔한 책	1
1370	아무 연관없어 보이지만 무언가 연결고리가 있다.	1
2317	너무 재밌다.	1
905	내용이 따뜻하고 좋네요	1
2605	너무 재밋게 봤어요~	1
514	아이가 좋아하는 작가네요.	1
68	잔잔하지만 따듯한 감동이 있네요...	1
538	히가시노 게이고는 따뜻한 소설도 잘 쓰는구나 라고 느꼈습니다.	1
3332	진짜 읽고싶어 계속 장바구니에 두다가 드뎌 샀습니다! 재밌게 읽을 것 같아요	1
1519	선물했어요	1
2422	책 너무 이뻐요	1
2385	정말 잘 읽었습니다 :)	1
1987	진짜로 다보기 아까운책	1
2552	100만부 기념 특별반은 소장용이네요~ 표지만 바뀌어도 새로운 기분이네요	1
1727	뒤늦게 읽었습니다. 재밌습니다.	1
310	보통 추리/미스터리 소설로 유명한 저자가 이런 가슴 따뜻한 이야기를 ㅠㅠ 판타지적인 요소도 있지만, 그럼에도 가슴을 울리네요 ㅠㅠ	1
1348	재밌어서 눈을뗄수가없어서 하루만에 다읽었어요ㅎㅎ	1
801	선물했는데..좋아하네요~^^	1
1598	마음이 따뜻해지는 책이에요. 생각보다도 쉽게쉽게 책장이 넘어가는데도 머리와 마음에 남는게 많네요.	1
2302	읽어보고 싶었던 책입니다!	1
1791	전 마지막 장면에서 큰 감동을 받았어요. 또 읽으렵니다!!	1
2746	출간때 관심은 있었으나 안봤는데 영화로 나온다해서 구매 ㅎㅎ	1
3060	입소문으로만 들었던 책을 드디어 읽습니다.	1
3240	보고싶었던 책~ 기대됩니다	1
1084	도서관에서 빌려봤는데.. 책의감동으로 소장하게 되었어요.	1
3036	명성에 다운 필력~ 흥미롭다	1
126	초6 딸아이가 재미있게 읽었다네요	1
69	잘 읽겠습니다.!!	1
2714	재미나게 읽고 있어요 곧 영화개봉도 한다는데 기대	1
1398	오랬동안 베스트 목록에 있었음에도.. 이제야 읽었네요. 참 재미있게 잘 읽었습니다.	1
1245	엄청 재미있어요	1
3525	음... 책이 두꺼워 망설였지만, 세 장을 넘어가니 술술 읽히네요!! 신선해요!!!	1
2291	오랜만에 책을 놓지않고 읽었네요 재밌어요	1
150	평소에 읽고 싶었던 책이라 구매했어요 잘 읽혀서 하루만에 다 읽었어요	1
2052	책을 덮고나면 마음이 뭉클하니 따뜻해지는 책	1
1173	며칠정도 시간을 두고 읽으려고 했는데 생각했던 것보다 더 재미있어서 하루만에 다 읽었습니다.	1
2630	재밌고 생각할 거리도 던져줌	1
1684	단편인줄 알았지만 모두 이어지는 이야기. 술술 읽혀서 좋은데 재미와감동까지	1
1703	재미있게 잘 읽었습니다^^	1
3177	완전 푹 빠져서 읽게 되네요	1
2012	기대가 됩니다	1
888	한장 한장 넘기는 재미가 쏠쏠하다. 웃음을 머금고 보게되는 소설이다.	1
921	은근히 인생에 대해 돌아보게 되는 책	1
1574	읽어보고 싶던 책인데... 페이퍼 필통 사은품 때문에 교보에서 주문했어요	1
1819	시간가는줄 모르고 읽었네요~ 재밌게봤어요^^	1
2047	적극 추천합니다. 감동적이고 느끼는 바가 많네요.	1
3338	마음이 따듯해지는 이야기 저에게도 나미아잡화점 같은곳이 있었으면 좋겠어요	1
3225	재미와 교훈을 함께 주는책. 재능을 의심하기전에 너의 노력을 의심하라!	1
2529	역시 특별합니다.	1
2450	정말 재밌었어용 히가시노게이고 소설중 대표작이라고 할수있어용	1
1873	역시 유명한데는 이유가 있죠	1
1587	재미있고 훈훈한 내용	1
437	장난으로 쓴 상담편지도 진지하게 쓰는 할아버지가 정말 인자하시고 대단한 사람인 것 같다	1
2680	눈물나도록 감동이네요 결국 울어버렸어요 ㅠㅠ	1
3082	요즘 같이 힘들고 불안할 때 보면 좋은 책	1
852	재밌게 읽었네요..	1
2799	감동과 재미를 한번에 느낄 수 있었다	1
673	잔잔하면서도 감동적인 책~	1
1909	고민상담을 통한 따뜻한 이야기에 감동도 있으나 추리라고 할만한 얘기인지...	1
61	복선이 많아 너무 재미있게 읽었어요	1
1647	선물용으로 또 구매했어요 그만큼 추천해요 지친 당신에게 힘을!	1
1682	잘 읽힙니당..	1
3527	재밌져	1
265	재밌게 잘 읽었습니다. 왜 베스트 셀러인지 알 것 같네요,.	1
3026	기적과 감동을 추리하다라는 문장에 딱 알맞은 책 내용이었어요	1
1324	실용서만이 진정한 책이라고 생각했던 사람입니다. 그러나 나미야의 잡화점을 읽고 왜 소설이라는 분야가 인기가 있는 것인지 드디어 알게 된 것 같습니다. 이 책을 구매 하게 된 동기는 제가 읽을 것이 아닌 소설을 좋아하는 친구에게 선물하기 위함이었습니다. 그러나 이 책을 읽은 다른 사람들의 감상이 대단히 이 책을 추천하고 봐야한다는 내용뿐이였기에 한번 펼쳐보고 읽었습니다. 한시간 내내 시간가는 줄 모르고 바로 정독하였습니다. 책을 덮고 내뱉은 한마디는 “오래남을 명작이라고 할 만 하구나.”였습니다. 책을 펼치기 전 써있던 평가문이었습니다만 정말 감탄할 정도로 저에게 큰 감명을 주었다는 말입니다. 돈을 주면서 구매할 만 하며, 다시 읽고싶은 책입니다. 이 책을 계기로 소설 분야에 관심을 갖게 되었습니다. 다른 분들도 꼬옥 읽어보셨으면 하는 책입니다.	1
457	영화를 보신 분들은 꼭 읽어보시길....	1
597	오랜만에 빠져들어서 읽었습니다	1
2902	작위적이다.. 베스트셀러라해서 샀는데 소장욕구를 불러일으킬정도의 이야기는 아닌듯	0
2848	너무 재미있고 감동적이에요!	1
1423	오랜만에 읽은 마음이 따뜻해지는 책	1
3136	각 이야기마다 고민상담이 인상적이예요	1
983	모든이에게 필요한 잡화점	1
2359	가독성좋아서 금방읽힙니다. 재밌어요	1
1692	스토리, 인물, 구성 하나도 빠짐 없네요.	1
210	히가시노 게이고 작품이 제가 읽었던 것 중에는 좋은게 있었고 그냥 그런게 있었는데 이건 좋은쪽이네요 선물로 주려고 구입했습니다	1
2355	그림부터 마음에 들엉ㅅ	0
3521	책 재밌어요 꼭 열린 마음으로 읽어 보세요~	1
203	추천받고 구매했는데 너무 잘읽히고 재밌어용	1
348	잼있어요~^^	1
3479	따뜻한 추리소설	1
2208	히가시노게이고의 대표작, 따뜻한 이야기가 전 마음에 들어요.	1
3514	믿고보는 히가시노 게이고	1
740	친구에게 선물하였는데 한정판이라 더 의미있고 뿌듯합니다. 작가이름 값하는 책입니다.	1
1085	재미 감동!!	1
2801	재미있네여.잘읽었습니다	1
1110	엄청 두꺼워서 당황했는데 엄청 잘 읽혀요 재밌어요	1
2986	쉽게 술술 읽혀나가는 책, 잔잔한 감동과 여운으로 가슴이 따듯해지는 책.	1
702	몰입도 좋음	1
3147	기발한 상상력^^ 하지만 조금은 예상될 수 있는 이야기^^	1
1407	베스트셀러라서 구매해서 읽어보앗어용 술술잘읽히는 책이엿숩니당!	1
1119	읽을수록 다음장이 기대되는 책입니다	1
635	여전히 베스트셀러~~!	1
1618	읽어야지 하며 아직 못 읽었던 그책	1
662	한사람의 관심이 많은 사람들에게 큰 영향을 미침을 다시금 느끼게 해 주네요	1
835	감동적이다..	1
2984	내스타일임	1
2728	잼있어요!	1
268	베스트 셀러인 이유가 있네요 잘 읽었습니다.	1
2205	워낙 유명한 베스트 셀러라서 구매했어요!! 양장 디자인이 바뀐건지 ㅠㅠ 하여튼 예뻐요	1
1678	베스트셀러는 이유가 있네요	1
1919	영화 기대요	1
2994	워낙 유명한 작품이라 기대가 큽니다	1
2584	전혀 상관없어 보이는 인물들이 점점 엮어지는 히가시노 게이고만의 서술이 잘 나타나는 책.	1
2812	히가시노게이고 소설 재밌습니다.	1
810	아직 읽는 중이에요-	1
1123	진짜 오랜만에 한 번도 안쉬고 단숨에 읽은 책입니다	1
3115	영화같은 책. 감동적이예요.	1
2417	저도 제 나야미를 보내고 싶네요^^	1
1207	평점보고 구입하긴 했지만 고민 좀 했어요~^^ 부담없이 읽히겠다 싶어서 끝까지 잘 봐보렵니다~ 다 읽고나면 친구에게 권하고 싶을 것 같아요~	1
3472	올해의 책인 이유가 있네요	1
2597	따뜻했어요. 감사합니다.	1
982	게이고 특유의 연결고리가 있는 채	1
1035	히가시노 게이고 가장 좋아하는 작가 중 하나입니다. 워낙 유명한 제품이고 항상 침대맡에 두고 읽어요. 추천합니다.	1
3068	역시 히가시노게이코입니다. 재밌습니다~	1
2296	작가의 상상력 좋아요	1
52	유명한 책을 이제야 읽어보았는데 생각보다 너무 재미있었습니다.	1
306	재미있다 믿고보는작가!	1
1649	꼭 한번 읽어보아야할책 일가친척 사돈의 팔촌까지 추천해줘도 아깝지 않다.	1
3231	기대합니다ㅎㅎ	1
1490	힐리에 정말 좋은 책^^	1
1783	좋아요 앞으로 몇번 더 읽을거에요	0
2157	양장본좋네요 두고두고 보려구요	1
22	원래 일본 작가 책 잘 안읽는데 최근 워너원 박지훈군이 감명깊게 읽었다고 해서 주문합니다. 후기내용들을 보니 좋은 책인것 같아요. 기대됩니다	1
1038	읽는 순간부터 손에서 못 놓고 한번에 읽게 되는 책! 정말 괜히 명작이 아닙니다	1
3171	가슴 따뜻한 최고의 소설.	1
727	감동을 느낄수 있어 너무 좋았어요.	1
370	잘 읽히는 책이에요	0
2939	소장하고 다시 읽어도 좋을 책입니다^^	1
3100	재미있게 읽고, 지인에게 선물하려 한 권 더 구입 했습니다~~ ^^	1
1221	순식간에 읽게되는 책입니다. 다읽고나서는 마음이 따뜻해지는 느낌이 들어요.	1
2899	읽을 땐 긴장감을, 덮고나선 행복감을 선사하는 수작.	1
3564	읽을때 읽고나서는 감탄.... 시간이 흐른뒤... 그냥 질문과 의아함만 늘어요.;;;	0
1483	묘한매력있는책인거같아요~~♡	1
1363	마음이따뜻해지는책♡	1
1515	최근에 읽던 책 중에 제일 잘 읽혀요 ~ 마음이 따뜻해지는 책입니다. 이야기의 연관성때문에 머리를 조금 써야되긴 하지만, 그때문에 더 재밌게 느껴지네요. 추천합니다.	1
105	열심히살면 언제가는좋은일이	1
1488	오래도록 사랑받을만한 충분한 가치가 있는 책	1
1501	베스트셀러가 될만하구나	1
3168	너무 재미있게 읽고있어요	1
2947	아 강력 추천입니다.	1
2308	우리집 두아이가 빌려서 읽다가 결국 사서 소장한 책입니다.	1
1600	반했어요.	1
576	실제로 가까이에 있었으면 좋겠어요. 나미야 잡화점.	1
2119	책이 예뻐요 소장가치 있는 책.	1
2752	히가시노 게이고를 접하기에 가장 좋은 책...쉽게 읽히면서도 감동과 재미을 줍니다	1
2681	딸들이랑 같이 읽어요..	1
161	중단에 끊고 싶지 않은 책이다. 엄청 몰입해서 읽었더니 3시간도 안 걸린 것 같다. (땡큐 에디션 표지 엄청 예뻐요)	1
1246	재밌네요~~~~	1
1355	정말 재미있게 잘 잃혀요 역시 명작입니다.	1
1290	말해 뭐해, 읽으면 왜 베스트셀러인지 알 수 있는 책.	1
140	예전부터 구매하고 싶었던 책인데 봄날에디션으로 나왔길래 얼른 구매했어요 다시 읽어도 좋아요	1
1158	히가시노 게이고의 최고의 책입니다. 적극추천합니다.	1
3552	읽기 시작하면 그 속으로 들어가고 싶어지는 이야기. 친구들에게 선물했는데 다 좋아함ㅎ	1
1116	정말 재밌게 쭉 읽히는 책입니다, 기적을 필요하다고 생각되는 순간 마침 이 책을 알게 되서 기쁩니다.	1
854	참 재미있습니다	1
2120	내용 좋아요. 재밌구요	1
3085	가슴 한 구석에 무언가 먹먹히 남네요	1
3081	감동	1
54	재밌게 잘 읽고 있어요	1
3125	무한감동 그자체	1
2929	namiya114@daum.net로 고민을 보내면 나미야 할아버지처럼 답장을 받을수 있대요	1
2948	너무 재밌어서 하루만에 다 읽었어요~	1
620	사람들이 많이 추천해서 한번 읽어보고 싶어요	1
996	가슴속에 있는 숨겨진 기적을 펼쳐봅니다.	1
2350	두껍지만 즐겁게 읽었던 책.	1
1602	베스트셀러라는 말을 듣고 호기심에 구매를 하게되었습니다.책두께에 놀라기는 하였지만 한번 읽으면 계속읽게 되는 매력에 빠지는 그런 책인것 같습니다. 고민거리의 주인공의 이야기를 보면서 우리 지금 사회의 고민거리와 비슷하여 공감하면서 읽게 되었는데 완전한 해결책이 아니더라도 누군가에게 털어놓기만 한다면 그 마음의 짐을 덜 수 있고 고민에 대하여 한번 더 생각할 수 있는 그런 마음따뜻한 이야기인것 같습니다	1
1213	너무 재미있어서 친구한테 선물했는데 친구도 너무 좋아해요 ㅎㅎ선물해주도 좋을듯 ㅎㅎㅎ	1
2348	재미있게 읽었어요~	1
168	도서관에서 봤을땐 읽기 좀 망설여졌는데 구매해서 읽으니 술술 잘 읽히네요 책 표지도 너무 예뻐요~ 배송도 빠르고 파손없이 잘 도착했습니다 감사합니다^^	1
2002	재미,감동,몰입도가 최고인 작품이어서 누구에게나 추천해요.	1
2232	직원추천으로 읽었는데...역쉬~~베스트셀러입니다.	1
2264	아들이 군에 있을 때 보내줬는데 재밌다고 작가의 다른 책도 찾아 보더라구요.	1
3229	시대와 또 다른 시대를 이어주는 나미야 잡화점. 따뜻한 추리소설.	1
3464	너무 재밌습니다.지인들에게 추천하고 싶네요	1
2475	상담편지를 넣고 기적을 빌어보고 싶었다.	1
3555	정말 재밌게 읽었어요!	1
2998	퍼즐처럼 맞춰지는게 기가 막히다	0
3072	재미있는 책입니다.	1
2590	재밌는데요 엄청난건 아니고 잔잔한 재미입니다	1
2195	빨리 읽고 싶다	1
530	조아요	1
60	재미있게 읽었습니다:D	1
949	아직 안 읽어보셨어요? 얼른 읽어보세요 제발요...	1
2218	넘 재미있게 읽은 책이어서 소장하고 싶었는데...에디션이 나와서 냉큼 샀네요 ㅎ	1
2170	시간가는줄 모르고 읽음	1
282	히가시노 게이고는 많이 읽어보지 않았는데 역시 유명한 만큼 재밌네요!	1
1184	재밋어요 추천!!	1
1630	읽고 싶었던 책인데 열심히 봐야 겠어요^^	1
2709	읽었던 소설 중 가장 소름돋고 스토리가 술술 읽히는 책이었음. 인간관계가 다 이어져있...	1
2661	미리보기로 읽은후에 뒷내용이 너무 궁금해서 구매해서 읽었는데 너무 잼있어요!!	1
2835	작가가 궁굼해지는 계기가 되었던 재미있는 도서	1
2623	정말 재밌어요~	1
3391	히가시노 게이고 소설 처음 읽었는데 따뜻,흥미진진한 이야기라 쓱 읽히네요. 휴가용으로 추천	1
1327	너무 힐링이 되는 책.. 자기계발서에 질린 나를 위한 가슴을 울리는 스토리	1
