id	document	label
1359	"""인간이 지금보다 더 강력했던 적은 없지만, 우리가 선조보다 더 행복하지는 않다' 확실히 시대가 지날 수록 그런 면이 더 강해진다고 봐야하겠네요. 오늘날 기술의 진보는 놀랍도록 발전해서 1년 전 실험수준이던 기술이 해가 넘어가면 상용화가 된다던가 상상만 했던 기술이 실현되는 고도로 발달된 사회를 살고 있지만, 다른 한편에선 그런 기술의 이익을 공평히 누리지 못하는 소외계층들 또한 있으니까요. 또 문명이 발전하고 자원이 발견될 수록 자연은 파괴되고 전문가들은 지구 멸망과 재앙에 대해서 지속적으로 경고하고 있고요. 가진 자만이 발전된 기술을 누리는 미래에 대한 경고는 마치 SF 영화같아서 무섭게 여겨지기도 하네요. 하지만 인간 역사를 보면 과연 지속적으로 발전해자나가며 소수의 지배계층만이 이익을 누리는 불평등한 사회가 될지, 아니면 기원전의 고대 이집트 문명처럼 한순간에 사라지게 될 것인지 어느 쪽을 생각해봐도 좋은 미래는 아닐 것 같습니다. 현재의 인간이 선조보다도 행복하지 못한 것은 많은 것을 누림에도 계속 갈망하는 욕구 때문이고, 저자의 책은 그런 인류의 욕망에 대해 경종과 경고를 하는 책이 아닐까 생각되어지네요."	1
1179	너너무무무 좋아오ㅗㅛㅗ	1
235	아직 안읽어봤지만 기대돼요	1
2101	그의 식견과 탄탄한 글에 만족한다.	1
324	항상 내가 생각했던 실제의 실제와 가상의 실제의 차이를 명확하게 알려준 책 . 이책을 지금 읽은게 너무 기쁘다. 내용이 굉장히 알차다.	1
1210	진화론에 대한 새로운 시각과 해석으로 매우 흥미로워서 기대가 됩니다.	1
7	재미있어요	1
1436	몇번은 더 읽어야 할 듯	1
2110	소설처럼 재미있습니다.	1
1251	인류역사에 대한 새로운 관점에 박수를 보내고 싶습니다. 인류의 진정한 행복이 증대될 수 있는 역사가 이루어지길!	1
1231	인류가 발전해 온 역사를 통해 앞으로 나아가게 될 방향을 통찰하는 기회가 될 것 같아 흥미롭게 느껴지는 책입니다. 기대됩니다.	1
453	사피엔스,,,,사피엔스... 읽어볼께요	0
1250	새로운 발견	1
816	너무나 만족스럽습니다.	1
1923	생각이 많아지는 책이에요.	1
217	좋은 책 잘 읽을께요	1
1420	신을 만든 인간이 이졔는 신이 되고자 하는 기발하고 흥미로움으로 꽉찬 내용 기존 도서는 친척이 빌려가 돌려주지 않아 다시 읽고 싶어 e-book으로 다시 구매하였음	1
1387	어떤 내용들이 있을지 기대됩니다	1
396	잘 읽을게요!!	0
1766	꼭 읽어야할 책!	1
987	어렵지않을까 했는데 생각보다 잘 읽혀서 놀랬네요!	1
1465	길고 어렵고 지루할수 있는 내용이지만 중간중간 꼬리에 꼬리를 물게하는 브레인 스토밍을 할 수 있게 해준다. 내용이 방대하여 다시 여러번 읽으면서 생각을 더 해보고 싶다. 조심할점은 이것이 곳 답은 아니라는거다 옮긴이의 말저럼 새로운 질문을 흥미롭게 보는것에 의의를 두어야 할것같다.	1
792	잘읽을게요~	1
1284	인류에 관한 통찰을 제시하는 베스트셀러... 진심으로 기대됩니다!	1
1883	방송 나온거 보고 구매했어요 기대됩니다아!!	1
504	먼저 저자의 호모데우스를 읽고나니, 자연스럽게 사피엔스를 찾게 되네요.	1
734	새로운 관점에서 생각해보게 됐어요	1
1709	시간을 오래 갖고 보실 추천해요ㅠㅠ어려움	1
384	생각을 많이 하면서 봐야하는 책이네요~	1
726	인류가 걸어온 길에 대해 잘 이해하게 된 거같아요	1
311	현시대를 바라보는 새로운 통찰력을 갖게 해주는 책이다.	1
595	인문학 첫번째 책으로는 최고의 책인것 같습니다.	1
1393	우리의 모습을 스스로 되돌아 보는 책인거 같다. 우리가 무엇이고 어떻게 변화하고있는지 알게 해준다.	1
1007	받자마자 몇페이지 읽었는데 잘 읽히네요~~	1
917	잘 읽었습니다.	1
905	인간의 과거와현재	1
521	가장 좋아하는 도서로, 선물로 한권 더 샀습니다	1
1885	재밌어요 꼭 한번 읽어볼만한 책^^	1
1996	어떻게 해서든 내 머릿속에 다 집어 넣고 싶은 지식들.	1
1354	유발 하라리가 낸 책중 가장 최근의 저서인데.. 인간의 존재에서부터 인간이 가지게 된 가치등 여러방면에서 우리가 일반적으로 생각하던 부분의 허를 찌르면서 질문을 던지고 있는데 기대감만큼이나 우리에게 던지는 메세지는 여러가지 생각이 들게하는 책이 아닌가 합니다.	1
1066	어렵고 어려운 내용 하지만 그만큼 도움이 되는 책	1
889	막연히 어려울 것이라고 생각했다가 팟캐스트를 듣고 도전을 했습니다. 생각보다 정말 잘 읽히고 기존의 생각들을 다시 고민해 보게 하는 책입니다.	1
1746	좋았어요	0
206	좋아요. 잘 보고 있습니다.	1
150	깊이 이해하려면 정독해야 하고 정확히 이해하려면 배경지식이 좀 필요해요. 생각보단 오래걸리지만 통찰이 오는 책!	1
786	재미있습니다.	1
1972	새로운 시각을 갖도록 하는 책이라 생각됩니다	1
760	진화른이 이해된다	1
190	영상이나 리뷰나 띠지에 써진 말들을 봤다. 요즘 정말 많은 사람들이 관심을 가질만한 사건같다는 생각을 했다. 이 시리즈 3부작인 걸로 알고 있는데 끝까지 잘 읽고 싶다는 욕구가 마구마구 들게 해주는 책이다.	1
1455	이책은 사피엔스라는 단어의 정의를 시작으로 호모 사피엔스라고 불리는 인류진화의 역사를 통찰력 있게 유발 하라리 방식으로 전개하고 예측할수 없는 미래에 대한 질문을 마지막으로 행복을 언급하고 있습니다. 사피엔스족이 살아남을수 있었던 이유였던 인지혁명과 더불어 그로인한 상상력과 창조능력이 다른 호모족과 달라 과학에 매진함과 동시에 발전을 이루고 신을 넘어서기 위해 끊임없이 노력하고 있다고 서술하고 있습니다. 이 책을 읽으면서 엄청난 인류역사에 관한 지식을 알기쉽고도 자연스럽게 습득할수 있어 좋았습니다. 인간의 앞으로의 미래에 대해 한번쯤 뒤돌아 보고 생각할수 있는 기회도 생긴것 같아 흥미로웠어요. 추천해요.	1
664	인간본성 에관한것이다	1
1016	읽고싶었던 책! 유용합니다	0
575	기발해요!	1
316	필독서��	1
743	유발 하락의 통찰력을 느끼고 싶다면 이 책을 꼭 읽어보라고 추천하고 싶다.	1
1225	전 종이책으로 읽었지만, 엄청난 두께를실감하지 못할 정도로 몰입도와 흡인력이 뛰어납니다. E북도 기대합니다.	1
1944	기대가 됩니다.	1
1538	인류 문명의 역사를 객관적으로 풀어 준 것 같아요..현재의 모습과 미래에 대한 모습까지 예측하는데 도움을 줄 수 있도록..쉬운 내용은 아니지만 한 번 쯤은 읽어봐야할 책인 것 같아요..	1
787	새로운지식의 보고 같은 책입니다	1
1706	쉽진 않네요ㅠㅠ 근데 배울 건 많ㅇㅏ요	1
962	"새로운 지식을 알아가는 즐거움과 기쁨을 주며 거시적인 시각을 가질 수 있도록 도와주는 책...
나의 뿌리를 다시금 보게 해 주고 미래를 생각하게 해 준다."	1
27	기대하고 잘읽겠습니다. 지난 몇년간 이 책을 읽게 되기를 벼르고 벼르다가 이제 읽게 되었습니다. 감사합니다.	1
1302	사피엔스는 역시 유발 하라리!	1
2108	역사를 바라보는 시각을 한층 넓혀주기에 충분해 보입니다.	0
1911	잘 읽었어요ㆍ	1
257	최고의 인문서적 입니다.	1
1335	미래를 위해 추천합니다,	1
967	흐름을 따라 읽기에 좋은 책이었습니다. 가끔 번역투 문구 때문에 걸렸는데, 책 내용 자체가 그래야 해서 그런것 같기도 했습니다. 어떻게 보면 어려운 내용을 차근차근 읽어나갈 수 있도록 구성된 점은 좋았습니다. 인류의 역사와 이면성 등을 보게 된 계기였습니다.	0
683	망설이다 구매했는데 기대했던 것 만큼 좋인요	1
689	호모데우스부터 읽고 역주행중입니다. 인류에 잔혹함은 현재진행형이네요 느끼는 바가 많습니다.	1
864	이 한권의 책에 이렇게나 방대한 역사를 아우르는 저자의 역량에 깊은 경외감과 존경의 마음을 갖게 합니다.	1
499	내가 생각했던 인간의 역사관을 송두리째 뒤엎은 위대한 역사서였다. 명성에 뒤지지 않는 양서임에는 틀림없다	1
42	잘받았습니다 잘받았습니다	1
992	"모르던 사실을 많이 알려준 책
두껍지만 읽을만 합니다.^^"	1
1612	현대 인류의 발전 이유와 신기한 진화 방식을 기대 이상으로 잘 나타내준 책.	1
100	믿고보는베스트셀러~~다읽을수있을지ㅎㅎ도전!!	1
1852	다시 한번 읽어 봐야 겠습니다	1
923	책을 받아본 후 매일 읽고 있습니다. 왜 이 책에 그토록 많은 사람들이 열광했는지 알겠네요. 우리의 사고를 전환해주는, 인간과 이 세계의 유기적 관계에 대한 고찰로 안내하는 훌륭한 책이라 생각합니다.	1
1689	잘보겠습니다	1
2031	대학생들의 필독서 추천합니다!!	1
721	인간의 이기심에 대해 생각해 봅니다.	1
437	과거와 현재의 발자취...	1
2036	왜 베스트셀러인지 알 것 같은책. 나로 하여금 역사를 바라보는 새로운 시각을 갖게해주었다.	1
1336	이미 너무 유명한 책 중 하나죠 뭐	1
1642	지인 추천책인데 부담스럽네요	1
517	젛아요~~~~	1
820	유익해욤	1
157	과학의 혁명이 인류 스스로 무지를 인정하고 전대미문의 힘을 얻기 시작했다는 사실이...놀라웠다	1
1244	아주 좋은 책	1
420	뭔가 한 단계 업그레이드되는 느낌...	1
832	내용이 알차고 좋습니다.	1
1566	유명해서 구매했어요. 얼른 봐야죠.	1
778	드디어 읽어봅니다	1
503	아직 안읽어보았지만 흥미로울 것 같아요. 미리보기 ㄴㅐ용으로만으로 이미 사로잡힌 책!	1
2114	완독 축하	1
1292	정말로 기대됩니다.	1
1557	역시 좋아요.	1
1397	현대 사회를 살아가는데 과거를 뒤돌아보고 미래를 새로운 시각으로 제시하는 책. 아주 흥미로운 관점들의 향연	1
350	어떻게 이러한 관점으로 접근할 수 있는지 읽는 내내 감탄하게 됩니다. 잘 읽히고 재밌습니다	1
1824	하라리형 의견에 동의합니다	1
1933	유익한 책 잘 읽을께요	1
636	열심히 읽고 있어요.	1
1542	인류의 역사와 발전과정에 대한 저자의 냉정한 시각이 돋보이는 책이라 생각합니다. 인류 문명의 역사를 되돌아보고 앞으로 인류가 어떠한 방향으로 나아갈 지에 대한 통찰을 제공해 주고 있어서 아주 좋습니다. 이 시대를 대표하는 반드시 읽어봐야 할 필수 교양서라 할 수 있을 것 같네요.	1
319	재밌을 것 같아서 구매	1
544	총균쇠를 읽고 그다음 사피엔스를 읽었는데 지식의 지평이 시너지 효과로 넓어지는 것 같습니다 잘 읽었습니다	1
356	책읽어드립니다보고 직접 읽어보고싶어서 구매했어요. 재밌네요	1
1370	꼭 읽어봐야 할 흥미로운 책입니다.	1
2001	꼭 읽어봐야하는 책 입니다.	1
494	신선한 충격	1
2056	발상의 전환	1
1905	좋아합니다	1
724	인간에 대해 깊은 생각을 할 수 있는 책입니다.	1
181	유일하게 존재하고 있는 호모 사피엔스 이 책은 인지혁명, 농업혁명, 인류의 통합, 과학혁명의 내용으로 되어 있다.	1
1662	유익하고 재밌다	1
245	기존의 지식에 반론된 저자의 생각을 읽다보면 어느새 공감하고 있는 나 자신을 보게 될 것이다.	1
1892	잘 읽을게요	1
1826	좋습니다~	1
393	굳굳굳	1
1117	잘 받았어요	1
941	매우 좋은책이어서 주변에 추천하는 책입니다	1
1059	두꺼워 조금씩이지만 충분히 읽어볼만하네요	0
86	정독할 필요가 있어요	1
747	인류가 진화해온 그동안의 생각을 다른관점으로 생각하게 해준 책이네요~	1
2007	읽지 않았다면 어쩔뻔했나	1
913	읽는 내내 감탄의 연속	1
1160	인간을 보다 객관적으로 어쩜 우주인이 우리인간을 말하고 있는 것처럼 표현된 책이라고 생각합니다. 보잘 것 없어 보이는 존재가 마치 세상의 주인인량 다 가진 것 같이 살아가고 있는 교만한 움직이는 생명체의 모습이 보였습니다.	0
1202	무엇을 원하는지도 모르는채 불만스러워하며 무책임한 신..	1
1937	유발 하라리의 명작이라고들 하니, 나도 살짝 묻어간다! 사사사사피피피엔스	1
1820	아이가 아주 좋아합니다**	1
381	꼭 읽어보세요.	1
1157	그 이전의 어느 정복자보다도 심지어 원주민들보다도 훨씬 더 깊이. 그런 지식이 없었다면, 우스울 정도로 적은 숫자였던 영국인이 수억 명의 인도인을 2세기에 걸쳐 지배, 억압, 착취하지는 못했을 것이다. 19세기 전반과 20세기 초에 걸쳐 최대 3억 명에 이르는 인도인을 정복하고, 지배하는 데는 5천명이 채 되지 않는 장교 4만~7만 명의 사병 그리고 사업가들, 떡고물을 바라는 한량들, 그들의 아내와 아이들을 다 합한 10만명의 민간인으로 충분했다. 지식이 있었기에~	1
2021	어머니께 선물로 드렸습니다	1
1039	앞으로의 미래는 어떤 종에의해 지배될것인지 생각하는 기회를 만들어준다. 또한 사피엔스 종의 역사가 미래에도 이어지기 위해서 우리가 해야하고 지켜야할 가치를 알 수 있다	1
510	어렵지만 반복해서 읽으면 부분적으로나마 이해할 수 있겠더라구요 ㅎㅎㅎ	0
1596	어려운 내용이지만 유용해요..인간이 어떤 삶을 살아갔는지 생각해보게 되요..	1
1979	정말 똑똑한 남자라는 생각이 들었습니다. 존경함 엄청 마니 마니 마니 마니 .....	1
2105	편중돼있는 세계관 그러나 넓은 지식에는 감탄	1
1764	이 책 덕에 벽돌책이란 걸 완독해보네요 재밌어요	1
188	유발 하라리의 인류에 대한 깊이 있고 놀라운 통찰력이 있는 작품이다.	1
1015	인간에 대해서 다시 한 번 생각하게 하는책	1
1275	사피엔스 에 관하여 끝없는 성찰이 기대된다	0
394	유연한 지식의 흐름	1
2022	잘 봤습니다.	1
1423	이걸 읽은 독자라면 자연스레 총균쇠도 사게된다. 다만 총균쇠는 아직 E북이 없는데 겁나 두껍다 ㅠㅠ	1
75	조금 어렵지만 읽어보겠습니다^^	1
10	명작이네요,	1
11	원문이 그런건지 번역이 잘못된건지 말을 너무 꼬아놔서 읽기가 쉽지않고 이해하기 어렵습니다. 대부분 알고 있는 호모사이피언스 이야기로 지루합니다.	0
1206	전자책으로 볼 수 있어 좋습니다.	1
1752	생각날 때마다 꺼내서 보는 책. 평생 두고두고 읽을만한 몇 안되는 책!!!	1
827	선녀들이란 프로그램에서 알게 됐는데 리뷰가 정말 꼭 읽어보고 싶어요~	1
1793	새로운 관점이 신선하네요~^^	1
1240	유익한 내용	0
285	너무 좋아요. 꼭 ~~	1
1245	이번 그래픽 노블 버전을 보고 다시 읽어본 사피엔스는 다시봐도 명작이라는 생각이 듭니다. 인류에 대해서 새로운 시각과 진일보 적인 생각을 해볼 수 있는 좋은 기회를 주는 책입니다. 추천하는 책입니다.	1
617	기대되는 책입니다 시리즈로 구매	1
1153	가볍게 넘기지 않아야 하는 현상들이 담겨있습니다. 어떻게 무엇을 상기하며 살아야하는지 생각에 잠기게됩니다.	0
1804	지금 읽고있는중이에요 쓱 읽히진 않아서 천천히 읽고잇어서 완독햇으면 좋겟네요	1
1788	읽고있는데 너무 재밌어요	1
2044	생물학과 역사학의 만남을 통해, 인류의 모습을 새롭게 바라볼 수 있습니다.	1
1700	좋은 인문학책	1
474	필독서!!!	1
140	역시나 명불허전입니다.	1
1745	새로운 관점을 제시하는 책입니다. 농업 혁명은 비극에 시작 ㅋㅋ 잘 넘어갑니다.	1
192	그동안 밀려있던 책들을 완독하고, 비교적 늦었지만 책을 구매해서 읽기 시작했다. 문장이 간결하고 번역도 잘 된듯하다. 사유의 즐거움을 느낄수 있다.	1
1942	읽어봐야 할 것 같아 구입했어요	1
483	책 좋아요	1
1786	읽고 싶었던 책입니다.	1
1543	흥미로운 책. 좋아요!	1
321	글씨체가 너무 작지않아서 좋습니다	1
1909	믿고보는 책~~~ 첨엔 어려운듯하나 읽다보면 술술~~	1
755	나에겐 또하나의 감동적인 책입니다. 감사합니다.	1
1042	아직 읽어보진 않았지만, 내용이 좋아보입니다.	1
2118	인류에 대한 신선한 관점을 느끼게 해준 책	1
431	전체적인 인류역사의 흐름에 대해 읽어볼수있으며 생각하지 못했던 인류발전의 이면과 희생에 대해서 기술한 책! 생각의 관점에 변화를 준 책입니다!	1
210	너무 좋아요~	1
1437	이시대의 필독서임	1
1550	잘 읽었습니다~	1
208	너무도 읽고 싶은 책이었어요	1
238	유용한 관점들이 몇있지만 책 읽기 즐겁지는 않았다	0
1004	책이 두꺼워서 조금 망설이딘 구매했습니다	0
1643	재미있게 잘 읽었습니다.	1
346	최고에요	1
963	"쉽게 생각하지않는 세상에 빠져 있는 기분입니다.
우리가 사는 이세상이 아주 작게 느껴지고 궁금즘과 호시심을 자극합니다... 정말 강추 합니다."	1
1263	사피엔스가 지구를 지배하게 된 원인에 대해서 그것은 언어 사용 능력과 강력하게 연결된 실재하지 않는 것을 공동체 구성원들과 함께 상상하는 능력에 있다는 새로운 시각을 제공한다.	1
1551	베스트셀러인 이유가 있는 책입니다.	1
1291	너무 좋아하는 책이에요. 베스트셀러에는 역시 이유가 있습니다. 재밌습니다.	1
1172	구구구굿	1
458	최고의 인문학 서적입니다	1
301	인류의 문명화를 풀어나가는 내용과 관점에서 감탄하게 됩니다! 정독할수밖에 없어요	1
1303	인간사에 대해 싸늘한 감정이 느껴집니다.	0
460	과학도들의 필독서	1
943	책 분량은 어마어마하지만 재미있고 생각을 많이 하게 만들어 주는 책	1
1195	내가 뭘 원하는지 스스로 물어봐야겠다.	1
1269	인간이라는 존재에 대해 다시 생각하게 되어 의미있는 것 같습니다.	1
475	유익해요!ㅎㅎ	1
1190	'미래'자체에 대한 새로운 관점 제시.	1
1109	역사에대한 냉철한 시각!!	1
464	유발 하라리는 인간과 그 상상력의 위험성에 대한 내부 고발자다.	1
6	“인간은 권력을 획득하는 데는 매우 능숙하지만 권력을 행복으로 전환하는 데는 그리 능하지 못하다”	1
842	인류의 생성과 인간으로 살아가는 사회의 전반에 대한 모든 것을 쉽게 잘 설명하고 있어요	0
327	근래 읽은 책 중에 제일 재밌었어요!	1
1249	너무 즐거운 책	1
1283	아직까지도 잘 나가고 있네요. 인류에 대한 통찰을 통해 무엇이 인간인지부터 인간의 진화, 미래를 그리고 있는데, 생각보다 디스토피아적이지만은 않아서 놀랐어요. 딱딱할 수 있는 내용인데 생각보다 어렵지 않게 풀어나가서 더 놀란 책이구요. 인간에 대한 생물학적인 것부터 철학까지 담겨있어서 전체적으로 한번 훑는다는 느낌이 있었고 두께가 좀 만만치 않다 싶어요. 흥미로운 책이었습니다.	0
1229	유발 하라리 작가님 팬이에요. 사피엔스 너무 재밌어요.	1
1633	쭉 읽기만 했는데 이번엔 정독해야겠어요	1
893	좋은 정보	0
1084	사피엔스에 대한 진실을 알게해주는 책 많은 사람들이 읽고 알아야하는 지식이 가득	1
14	벼르고 벼르다 드뎌 구입. 기대됩니다	0
1154	"사피엔스를 읽고서 너무도 공포스러웠다. 부유한자는 영원한생명을 얻어 가상의 신으로 업그레이드되고, 가난한자는 쓸모없는 단계로 하락한다. 새로운 세계의 시작 ....
이것이 미래학자들이 오래전 부터 예견하고 요즘, 화두가 되고있는 ""제4차산업혁명""에 미래인가? 다가오는 미래가 어쩌면 인간을 더욱더 공포스럽고 비참하게 만들지도 모른다는 생각에 책을 덮는 순간 마음이 편치 못하다. 사피엔스의 역사는 결국 소수의 사피엔스만을 위해서 존재하였는가? 99% 잉여인간에 종말이 얼마남지 않았나 보다."	1
695	첫장느낌좋음 열심히 읽어야지	1
388	재미나요 두껍네요...ㅋ	1
524	너무 유명한 책	1
1413	이런 이야기를 어떻게 이렇게 재밌게 쓸 수 있을까?	1
1462	살면서 한번쯤 따라가볼만한 거대한 통찰	1
1471	믿고. 봅니다	1
604	추천합니다	1
843	인간의 근원과 본질에 대해 숙고해 볼 수 있는 책	1
323	아직못읽어보고있는데 기대됩니다.	1
1326	생각할 거리를 많이 안겨주는 책, 두껍지만 술술 읽혀요	1
2043	한번쯤 읽어보고 음미해볼 만한 책입니다.	1
1014	어려울줄 알았는데 잘 읽어지네요	1
1569	얼어붙은. 내. 사고의. 표면을. 도끼로 내려치는. 듯. 충격을. 주는. 책이다.	1
1756	어렵지만 유익	1
2104	주변인추천과다양한분야독서를위해구입했어요	1
555	완독하려고 구입했어요~	1
831	정말 유용해요!	1
1571	유익해요~~	1
456	작가가 방대한 양의 정보를 잘 모으고 편집해서 글을 위트있게 글을 썼네요 재밌어요	1
308	다 읽었지만 50%도 이해하지 못했네요. 하반기에 다시 읽어야겠습니다. 너무 유익한 책입니다	1
73	인간 역사와 전망을 통찰력 있게 분석한 책	1
258	눈이 침침해 오래 읽지는 못해도 예전에 세계사 읽는 기분으로 읽고 있답니다	1
1507	벵갈대기근은 잘못된 정책이아니라 처칠이 저지른 고의적 홀로코스트였음에도 불구하고 책에는 정책탓으로 돌리고있다. 이외에도 전체적인 책내용이 제국주의적인 면도 많고 학자라기보다 동네 아저씨가 해주는 진부한 역사이야기에 가까웠다. 촘스키의 책을 읽는게 훨씬 더 도움이 될거라고 생각한다.	0
3	논리적으로 글을 잘 썼다고 생각하며 읽었습니다! 배경지식이 부족해서 천천히 이해하며 읽느라 조금 오래 걸렸지만 다 읽고나니 뿌듯하고, 역사경제문화가 영향을 주고 받으며 변화해나가는 모습이 흥미로워요. 빅히스토리를 다룬 다른책들도 읽어보고싶고, 유발하라리 작가도 논리력에 감탄하여 다른책도 읽어보고싶네요! 사회를 바라보는 시야를 넓힐수 있는 책이니 다들 읽어보면 좋을듯 합니다.	1
1726	쉽고 재미 있습니다	1
2123	광대한 지식. 덕분에 생각의 범위가 크게 확장되었다.	1
1228	사피엔스 기대되는 책입니다~!!	1
1915	생각보다 어렵네요...	1
930	꼭 읽어야할 필독서 입니다. 편협된 생각과 논리에서 벗어나야 할 이유가 이 책에 있습니다.	1
1673	책을 또 구입해서 선물로 지인에게 주었습니다~ 꼭읽어야할책!	1
480	유익하기가 이루 말할 수 없다.	1
2077	이 세상 가장 큰 안목을 갖고 글을 쓴 것 같다. 근래 보기 힘든 명작이다	1
1548	어려운 내용이지만 꼭 읽어볼 필요가 있습니다.	1
910	기발하고 좋은 자극이되는 책입니다~	1
118	왜 베스트셀러인지 알겠더라고요 두꺼운데도 재밌게 읽었어요 상식이 많이 채워질거라 생각합니다	1
1364	제 인생에서 가장 재미있게 읽은 책	1
1844	영문으로 읽다가 이해가 100% 되지 않는 부분이 있어서 한국어 판으로 한번더 사서 읽음.	1
1030	인류 역사 전반에 걸쳐 해박한 지식을 풀어내는 저자의 능력이 돋보이는 책입니다.	0
467	티비 책을 읽읍시다 만큼 재미난것일지가 ~~ 의문..	1
1710	연말연휴때 읽으려고 구매하였습니다. 시간 가는줄 모르겠어요	1
1246	기대하고 있어요~!	1
446	당연하다 생각했던것에 다시 한번 생각해보게 되네요	1
1657	두꺼운 책이라서 다 읽을수 있을까 고민했는데, 근 3개월동안 보다보니 다 봐졌다 ㅎㅎ	1
1036	세상을 다른 시선으로 바라보게 해주는 책입니다.	1
1199	인류의 변화 과정을 자신의 방식대로 재밌게 표현해서 아주 잘 읽히는 책입니다.	1
777	인류 역사를 알아보고 싶다면 한 번 읽어볼 만한 책입니다.	1
605	드디어 읽을수 있는 시간이 생겼네요 기대됩니다	1
569	인간의 진화 방향에 대한 유익한 도서 임.	0
1422	유발 하라리의 <사피엔스>는 인류 3부작의 대장정을 시작한 첫 권으로 인류 문명 인문 사회 생물 등의 다양한 학문을 접목시켜 인간에 대해 폭넓게 고찰하는 책입니다. 그의 통찰력을 통해 우리 인류의 미래를 예측해 볼 수 있습니다. 그리고 리처드 도킨슨의 <만들어진 신>은 진화 생물학자인 리처드 도킨슨이 쓴 무신론 주장 서적이고 무신론의 텍스트북이라고 할 수 있습니다. 유신론자에게든 무신론자에게든 읽고 생각할 거리를 많이 던져주는 책입니다.	1
2096	시도해보지 않았지만 일단 구매;;	1
1079	친구와 함께 읽어보자 했던 책이에요. 많은걸 알게 해 준것 같아요.	1
1093	총 균 쇠 와 내용이 비슷하다가도 달라지면서 미래를 다르게 생각하게 되었습니다	0
85	말해뭐해요. 인생에 한번쯤 읽는다고 절대 손해볼 일 없는 책	1
1778	재미난 다큐를 시간가는지 모르고 본기분 ... 재미있습니다	1
1805	드디어 끝냈습니다. 찬찬히 다시 읽고 싶네요.	1
1299	인류학의 베스트셀러. 역시 멋진 책입니다.	1
1212	많은 사람들이 추천하는 인문학책인만큼 기대가 큽니다. 인류학과 다른 학문분야가 통합적으로 시사된 책이라 좋아보여요.	1
756	세상의 모든 역사를 알기 위한 기본서	1
2000	인류가 발전해 나갈수 있었던 원동력이 무엇인가에 대한 물음에 대해 생각해볼 수 있게한 책	1
152	필독서라 샀어요 . 재밌어보여요	0
1707	소장용으로 구매했어요~	1
1989	좀 어려운 책이네요.	1
389	아직 읽지는 않았지만, 뇌과학 책을 읽고 너무 궁금해서 이 책을 구매했습니다. 그럼에도 불구하고 책장에서 저를 기다린다고 생각하니, 현재가 정말 행복합니다.	1
1987	좀 어려운 내용이지만 구성이 수필 같아서 읽는데 용이했음.	1
732	여러번 읽어야 깊이를 알 수 있다	1
173	괜히 베스트셀러가 아닙니다. 너무 좋아요	1
1319	한줄한줄 한장한장 넘길때마다 놀라움이 멈추질 않는 책	1
531	읽기는 힘들지만 꼭 끝까지 읽어야겠다는 의지가 생기는 책입니다.	0
1862	아렵지만 기대되는 책이에요	1
766	새로운 지식	1
736	도서관에서 빌려 읽다 소장해야겠다는 생각이 들어서 구매했어요.	1
1682	인류역사를 고찰하고 미래를 거대시각에서 예측함을 지켜봄	1
1526	좋아요. 많은 공부가 됩니다	1
1527	대작이네요 저자의 통찰력에 감탄할뿐	1
375	통찰력에 박수를	1
1626	전부 동의하지는 않지만, 새로운 시선, 생각할 무언가를 남겨줌	1
710	배경 지식이 많이 없어도 쉽게 잘 읽힙니다	1
938	유익한 도서입니다.	1
1995	책잘읽었습니다	1
1185	재밌어요 ^^ 인문 사회 금융 경제 등...	1
1075	왜추천이높은지 알수있어요ㅋ	0
1743	좋은책입니다. 추천합니다.	1
1579	책 잘 읽었습니다~	0
671	유용하고 재미있어요	1
33	아주 유용한 글이여요~	1
239	세상을 보는 눈을 더 트이게한다	1
128	인간 문명의 발전을 보며 앞으로 미래를 바라볼 수 있을것 같아 읽고있는 중입니다	1
355	생각보다 잘 읽히네요.	1
165	스테디셀러라 구입했어요. 유익해요.	1
1488	유발 하라리의 통찰력이 돋보이는 사피엔스.	1
2040	책만 사두고 안보고 있네요~ 이제 읽어야지요	1
493	배송 빠르고 재미있게 읽을께요	1
473	이시대의 고전을 써주셔서 감사합니다. 더불어 유발하라리가 유대인이라는 사실이 흥미요소로 다가오더군요^^	1
1930	추천받아서 샀는데, 완결을 볼수있을지....	1
1512	재미있게 본 편이에요.	1
2064	유시민씨가 추천한 책이라서 더 의미가 있네요	1
1616	서점에서 잠깐 읽고 매력이 있어서 구매했어요 진짜 재미있고 좋은책이네요	1
90	빠른 배송 감사합니다.^^	1
1427	현대를 사는 우리 인류가 사피엔스라는 하나의 종이라는 의견으로부터 여러 혁명을 거치면서 결과적으로 그 것이 우리의 행복에 어떤 영향을 주었는지에 대해 생각해 볼 수 있었던 흥미로운 기회였습니다.	1
98	집중하고 정독하면 좋을고같아요	1
1067	배송진짜 빠르네요	0
1024	잘 읽히지가 않아요...ㅜㅜ	0
1893	잘 읽을게요.	1
1608	21세기 고전이라고 불러도 손색 없는 책	1
450	정말 명저다. 또 사서 읽어도 아깝지가 않다도	1
551	유발 하라리는 천재다. 사피엔스, 인간이라는 존재를 다시 생각하게 한다. 대박	1
2100	영어버전 읽으면서 한국어 번역서로 챕터별로 읽고 있어요.	0
219	읽고있는중입니다	1
179	어려운 내용이지만 유익하네요	1
